"MAPA/Integer/set/order=0","DELEGACIO/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=10","MUNICIPIO/Decimal/set/precision=3/set/scale=0/set/roundMode=4/set/locale=en/set/order=20","MASA/String/set/size=5/set/order=30","HOJA/String/set/size=7/set/order=40","TIPO/String/set/size=1/set/order=50","PARCELA/String/set/size=5/set/order=60","COORX/Decimal/set/precision=8/set/scale=2/set/roundMode=4/set/locale=en/set/order=70","COORY/Decimal/set/precision=9/set/scale=2/set/roundMode=4/set/locale=en/set/order=80","VIA/Integer/set/order=90","NUMERO/Integer/set/order=100","NUMERODUP/String/set/size=1/set/order=110","NUMSYMBOL/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=120","AREA/Integer/set/order=130","GEOMETRY/Geometry/set/srs=EPSG@23030/set/geomtype=Multipolygon@2D/set/order=160"
"242","46","900","62376","YJ2763E","U","15","726252.18","4373721.40","41","18",,"6","953","POLYGON ((-0.3705705601897136 39.48168072835707, -0.3705001971068372 39.481659947642434, -0.3704545559143452 39.48164639275309, -0.3704407600402954 39.48164229691425, -0.3704397595869149 39.481644166094995, -0.3704333330454711 39.48164194866912, -0.3703804175274149 39.481623995058456, -0.3702443878164189 39.48157812539782, -0.3702503218984463 39.48156564755643, -0.3702903716005452 39.481480791389906, -0.3702923928626856 39.48147651297144, -0.3703205641766456 39.48141688250905, -0.3703225854348928 39.48141260408987, -0.3703623856875998 39.481328192683115, -0.3703743868725727 39.48130278956292, -0.3704149349134115 39.48131884173854, -0.3704845786308354 39.48134636272624, -0.3705061133913459 39.481354867759855, -0.3705411641929818 39.48136872349926, -0.3705599520122047 39.481376085322175, -0.3706480352288641 39.4814109601508, -0.3706911048375591 39.481427970156076, -0.3706873184105299 39.48143590219543, -0.370648443469581 39.48151736179257, -0.3706462925083111 39.48152199762945, -0.3706184012104511 39.48158037329503, -0.3706162536367583 39.481584919121204, -0.3705724483296153 39.48167689735484, -0.3705705601897136 39.48168072835707))"
"242","46","900","62376","YJ2763E","U","14","726245.73","4373701.27","41","16","D","6","351","POLYGON ((-0.3706945156735527 39.48142075031158, -0.3706911048375591 39.481427970156076, -0.3706480352288641 39.4814109601508, -0.3705599520122047 39.481376085322175, -0.3705411641929818 39.48136872349926, -0.3705061133913459 39.481354867759855, -0.3704845786308354 39.48134636272624, -0.3704149349134115 39.48131884173854, -0.3703743868725727 39.48130278956292, -0.3703794264323805 39.48129245355161, -0.3703815706192143 39.481287997739756, -0.3704157207141581 39.48121778223389, -0.370417233256789 39.48121466342785, -0.3704236631509765 39.48121679084347, -0.3704588054477306 39.48122821633644, -0.3705403407087878 39.48125483526324, -0.3705917867193074 39.48127167450604, -0.3706981294699027 39.4813063318726, -0.3707418815358892 39.48132065469966, -0.3707417552090236 39.481320922101375, -0.3707380951210454 39.48132858674118, -0.3706951439181692 39.48141950331327, -0.3706945156735527 39.48142075031158))"
"242","46","900","65361","YJ2763G","U","01","726488.73","4373985.67","1075","20",,"6","4793","POLYGON ((-0.3672881380047507 39.48373100850962, -0.3673261072899343 39.483655205057545, -0.3676707120079603 39.48318924657984, -0.3677520495485857 39.4830793817209, -0.367754867122331 39.48307557182199, -0.3679824200098792 39.48301586400471, -0.3679857096937634 39.48301494756678, -0.3680394080434266 39.48297517445747, -0.3680480190375017 39.48296879317647, -0.3683069698187099 39.48303519652162, -0.3683166419598425 39.48303766774633, -0.3678915857037675 39.48390755608578, -0.3676463202312 39.483835786363116, -0.3672881380047507 39.48373100850962))"
"242","46","900","63387","YJ2763G","U","01","726304.02","4373875.33","41","42",,"6","468","POLYGON ((-0.3699492997091364 39.48298256464933, -0.3699408455593974 39.48300021045853, -0.3698694122313123 39.48298003573514, -0.3697358626397492 39.48294232940006, -0.3696691442817799 39.482923522496264, -0.3696795104654567 39.482901415655306, -0.369707303937051 39.48284258759232, -0.3697309419211794 39.48279222369242, -0.3697440772231785 39.48276450406596, -0.3697820350172956 39.48277527280687, -0.369851503660053 39.48279513285132, -0.3698697924307013 39.48280032141159, -0.3698925671302253 39.48280678263366, -0.3699108525145186 39.482812061197556, -0.369911429895193 39.48281216435299, -0.369927303175809 39.48281666762392, -0.3699428279944547 39.48282116300551, -0.3699792894125122 39.48283153746631, -0.3699802084722729 39.48283182852832, -0.3700169157821047 39.48284184819618, -0.3700026639314428 39.48287143440289, -0.3699778102783977 39.48292321223095, -0.3699492997091364 39.48298256464933))"
"242","46","900","63384","YJ2763G","U","02","726376.76","4373859.99","615","8",,"6","119","POLYGON ((-0.3691350604978038 39.48277278800833, -0.3691280429457739 39.482770827388606, -0.3690645501080833 39.482752813863414, -0.3690584516147142 39.482751144308715, -0.3690261312257893 39.48274194436229, -0.369019574904272 39.482740084266005, -0.3690644275983117 39.48264506742928, -0.3690858218876588 39.48265113720684, -0.3691585153602183 39.48267179137199, -0.3691808321145709 39.482678062191084, -0.3691753996869813 39.482689560377295, -0.3691582587679746 39.482724846613365, -0.3691350604978038 39.48277278800833))"
"242","46","900","62376","YJ2763E","U","26","726297.00","4373624.42","884","9",,"6","2362","POLYGON ((-0.3697275084865427 39.48122409704345, -0.3697273923345118 39.48122409441424, -0.3696839347276045 39.48121121925986, -0.3694819254888505 39.48115169346323, -0.3695583640892499 39.48099586221827, -0.3695888376861828 39.480933761624236, -0.3696033215708385 39.48090418071073, -0.3696181776473739 39.480873977613484, -0.3697886849796408 39.48052631889543, -0.3698940003659548 39.48055735026313, -0.3700228859477955 39.480595311165246, -0.3700910680840947 39.480615322104995, -0.3701761988839113 39.48064259921232, -0.3699191154456485 39.481035288188195, -0.3699117279408217 39.48104715656131, -0.3698204933609911 39.481193680503075, -0.3698197591293664 39.48119465483739, -0.3698190282904177 39.4811955391618, -0.3698182940587513 39.48119651349609, -0.3698175598270622 39.4811974878304, -0.3698168289880575 39.48119837215477, -0.3698159819970346 39.48119925385003, -0.3698152511579897 39.481200138174394, -0.3698144041669236 39.481201019869665, -0.3698135571758382 39.48120190156491, -0.3698125940327264 39.48120278063102, -0.3698117470415941 39.48120366232626, -0.3698107872911471 39.48120445138244, -0.3698099402999716 39.48120533307766, -0.3698089805494813 39.48120612213384, -0.3698080207989687 39.481206911190014, -0.3698069448964212 39.481207697617045, -0.3698059851458638 39.4812084866732, -0.3698050253952849 39.48120927572934, -0.3698039528853896 39.48120997214643, -0.3698028769827507 39.481210758573425, -0.3698018044728121 39.48121145499051, -0.3698007319628528 39.481212151407576, -0.3697996594528709 39.48121284782464, -0.3697984707908481 39.48121354161255, -0.3697974016735533 39.481214148019674, -0.3697962130114875 39.481214841807535, -0.3697950277421285 39.481215445585526, -0.3697938424727531 39.48121604936348, -0.3697926572033562 39.48121665314142, -0.36979147193394 39.481217256919344, -0.3697902900572429 39.48121777068735, -0.3697891081805269 39.48121828445536, -0.3697878067590252 39.48121888560411, -0.3697866248822745 39.48121939937208, -0.3697853302462247 39.481219820500996, -0.3697840322174109 39.48122033163979, -0.3697827341885788 39.48122084277857, -0.3697814395524808 39.48122126390744, -0.3697801449163658 39.481221685036274, -0.3697788502802377 39.48122210616512, -0.3697775590368503 39.48122243728403, -0.3697761482486593 39.48122285578368, -0.3697748570052481 39.48122318690256, -0.3697734496097902 39.48122351539229, -0.369772158366355 39.48122384651113, -0.3697707509708728 39.481224175000804, -0.3697694631201806 39.48122441610972, -0.3697680591174455 39.48122465458944, -0.369766651721931 39.48122498307908, -0.369765251111949 39.481225131548875, -0.3697638471091877 39.48122537002857, -0.3697624464991943 39.481225518498334, -0.3697611586484523 39.48122575960716, -0.3697596418864113 39.48122590544772, -0.3697582412764007 39.48122605391744, -0.3697568440591701 39.48122611237724, -0.3697554468419365 39.48122617083701, -0.3697540462319157 39.4812263193067, -0.3697526490146774 39.48122637776644, -0.36975125519023 39.48122634621627, -0.3697498579729913 39.48122640467598, -0.3697484641485466 39.481226373125764, -0.3697469541720676 39.48122633894635, -0.3697455603476277 39.48122630739611, -0.3697427760915562 39.48122615428567, -0.3697413822671251 39.48122612273538, -0.3697399918355008 39.48122600117518, -0.3697384852518482 39.481225876985754, -0.3697370982130455 39.48122566541561, -0.3697357077814412 39.481225543855345, -0.3697343207426556 39.48122533228517, -0.3697329337038787 39.48122512071498, -0.3697301630191732 39.481224607564634, -0.3697275084865427 39.48122409704345))"
"242","46","900","68364","YJ2763F","U","08","726998.87","4373672.68","2299","14",,"6","845","POLYGON ((-0.3621976575684308 39.48100364856272, -0.3619434395939633 39.48092926288934, -0.3618288078612619 39.48089567056768, -0.3619318354799027 39.48068532420732, -0.3619447563755031 39.4806891759703, -0.3620541646928166 39.4807217847623, -0.3620924446983788 39.48073319391892, -0.3622106531603063 39.48076749777944, -0.362299734211791 39.48079429375479, -0.3622843628011281 39.48082574539532, -0.3622694934051167 39.480856217476706, -0.3622043056232816 39.48099000271598, -0.3621976575684308 39.48100364856272))"
"242","46","900","68364","YJ2763F","U","06","726926.52","4373651.21","2635","12",,"6","2369","POLYGON ((-0.3630962777489589 39.48103264771375, -0.3631147460472247 39.481037827890994, -0.3630147157270563 39.481242306637625, -0.363000329456227 39.48123846678066, -0.3629961888228903 39.48123729177431, -0.3623809283966881 39.48105727085208, -0.362387437258237 39.48104392362516, -0.3624986346058723 39.48081592504732, -0.3625540818761666 39.48070223307513, -0.3625829663863338 39.480644044110115, -0.362586527810382 39.480636859460155, -0.3627524328867853 39.48068610517187, -0.3629061511796847 39.48073130395016, -0.3629591593559628 39.4807468892654, -0.3628784919136527 39.48091165121988, -0.3630159593488785 39.48095207130553, -0.3629909727837545 39.48100309686621, -0.3630682332439318 39.48102477734121, -0.3630962777489589 39.48103264771375))"
"242","46","900","74345","YJ2773D","U","05","727530.87","4373386.53","2494","9",,"6","819","POLYGON ((-0.3560630029886094 39.47838633663415, -0.3560402714580721 39.47836960383842, -0.3560041588757479 39.47839923139949, -0.3559808811264469 39.47838771118319, -0.3559145904757204 39.478354762587976, -0.3558981587425838 39.47834664124832, -0.3557958106417102 39.47829584574982, -0.3558105421927669 39.47826600198158, -0.3559124809610234 39.47806067210826, -0.3559236841071903 39.478038045046794, -0.3560030060337888 39.47806147071186, -0.3561340581432071 39.47810021691737, -0.3561954456371291 39.47811836972261, -0.3561846148695439 39.478140374677466, -0.356168377229555 39.478173157084875, -0.3561681244785964 39.4781736918535, -0.3561496120612495 39.47821128717507, -0.3561413053674283 39.478228034447895, -0.3561406734889596 39.47822937136926, -0.3561099605494313 39.47829137280389, -0.3561080751403147 39.47829511354043, -0.3560983748792829 39.4783148920447, -0.3560978761952335 39.47831578156363, -0.3560971213490566 39.47831729585993, -0.3560696804709887 39.47837270532704, -0.3560630029886094 39.47838633663415))"
"242","46","900","74345","YJ2773D","U","03","727528.15","4373426.94","1762","120",,"6","603","POLYGON ((-0.3560436602677913 39.47868210107193, -0.3558409857871141 39.47853326080628, -0.3558663009033216 39.47851248634334, -0.3558738602503362 39.47850626221132, -0.3558973785891002 39.47848688824047, -0.3559183725883331 39.47846970898817, -0.3559184921447777 39.47846962162208, -0.3559711615471455 39.478426407410296, -0.3559866388711473 39.47841369703208, -0.3560041588757479 39.47839923139949, -0.3560402714580721 39.47836960383842, -0.3560630029886094 39.47838633663415, -0.3561143488179296 39.47842408004309, -0.3561146904361697 39.478424267988935, -0.3561397962812092 39.47844276643648, -0.3562228140660978 39.47850366196202, -0.3562446437931311 39.478519653512706, -0.3562215012534876 39.47853831541259, -0.3561674142852226 39.478582128091006, -0.3561670556161755 39.47858239019008, -0.3561601008874533 39.4785879974921, -0.3561520667401211 39.478594481099634, -0.3561253272270398 39.47861603399529, -0.3560436602677913 39.47868210107193))"
"242","46","900","71374","YJ2773E","U","02","727176.91","4373726.74","714","19",,"6","248","POLYGON ((-0.359930186423022 39.48148612769613, -0.3597960985989171 39.48144443395998, -0.3598452293157389 39.48134726583743, -0.3598463564113074 39.481345129368805, -0.3598570363899894 39.481324021514, -0.3598584162206586 39.48132135026827, -0.3598806573248197 39.4812773528441, -0.3600151035591642 39.48131878436376, -0.3599920120049864 39.48136375344434, -0.3599792144590407 39.481388596836474, -0.3599632781429968 39.4814195848867, -0.3599501048775731 39.48144514043131, -0.359930186423022 39.48148612769613))"
"242","46","900","73396","YJ2773G","U","01","727352.53","4373916.13","3146","10",,"6","1174","POLYGON ((-0.3576892261375073 39.48321403900554, -0.357581931416084 39.483183131743644, -0.3575412253074264 39.483171305577066, -0.3574328955640187 39.483140104381384, -0.3573871298647056 39.483126811797575, -0.3574332179252752 39.48303029626237, -0.3574160334663147 39.483023599394556, -0.3574137447288476 39.483025709419586, -0.3574111379590996 39.48302393849202, -0.3575075144197493 39.48293793558477, -0.3575284546436831 39.482919133281534, -0.3575323045035028 39.482915707458396, -0.3576330155790904 39.48282574912379, -0.3576630969916366 39.48279886670976, -0.3576634420436397 39.482798964642804, -0.357664132147648 39.48279916050887, -0.3576891945676349 39.48280657700305, -0.3576936144280095 39.48279730851279, -0.3576958858430116 39.48279258557921, -0.3577097841266683 39.48276326316013, -0.3577148358759119 39.4827526577402, -0.3577210468095333 39.482754420531776, -0.3577514079702095 39.4827631286283, -0.3577492663472494 39.48276749416835, -0.357750417656689 39.48276779060793, -0.3577570863896914 39.482769743980704, -0.3577609113039847 39.48275469642214, -0.3578200853493149 39.48276387950785, -0.357884554341941 39.48280822661567, -0.3578668886230537 39.4828449405717, -0.3577765478929862 39.48303251844439, -0.3577468896412399 39.48309427398819, -0.3576892261375073 39.48321403900554))"
"242","46","900","73374","YJ2773E","U","01","727411.47","4373767.32","2827","20",,"6","6023","POLYGON ((-0.3573177311415115 39.481816006204085, -0.3572589378010957 39.48177223830563, -0.3572357607592926 39.48175495508522, -0.3571707496336158 39.48170654140172, -0.3570575739829588 39.48162225878698, -0.3569852110015043 39.48156845276403, -0.3569642923461623 39.48155293250289, -0.3569064047948879 39.481509815637615, -0.3568175340233233 39.481443742597136, -0.356767787913137 39.48140666648215, -0.3569289442629234 39.481276914157064, -0.3568874487892313 39.48124606156039, -0.3569302545117757 39.48121163123257, -0.356930374071903 39.481211543865605, -0.3569360138534644 39.48120689756333, -0.3570265441611085 39.48113400475525, -0.3571126403452313 39.48106461448253, -0.3571127599048795 39.481064527115336, -0.3571469332539473 39.48103701719981, -0.3571884287284069 39.481067869704425, -0.3573494707684249 39.48093802408573, -0.3573900609373161 39.48096822532429, -0.3574750882420278 39.481031417841194, -0.357535579074555 39.481076395356695, -0.3575557051220409 39.48109135697191, -0.3577141139174169 39.48120909883998, -0.3577574204517134 39.481241253538045, -0.3578070542558325 39.48127823659361, -0.3578298964733185 39.48129515174127, -0.357885638925158 39.481336597818355, -0.3579453376779551 39.481381016594526, -0.3579383225615019 39.48140049595262, -0.3579320895496123 39.48141774093003, -0.3579252110248811 39.481436682873735, -0.3579124922327642 39.48147170759825, -0.357905214121132 39.481491991752776, -0.3578832772400548 39.48155248153513, -0.3578544583441123 39.4816320032582, -0.3578530273085375 39.4816360246127, -0.3578522486026132 39.48163816898296, -0.3577644717269299 39.481708962966664, -0.3576691385173213 39.481785891108046, -0.3576425177351134 39.481807356949375, -0.3576006629479729 39.48177676669201, -0.357439615923289 39.481906702601975, -0.3573976688816455 39.481875479568394, -0.3573177311415115 39.481816006204085))"
"242","46","900","77372","YJ2773H","U","03","727635.35","4373703.80","3388","10",,"6","15132","POLYGON ((-0.3542345693837216 39.48170377472072, -0.3541435373138611 39.481697828212624, -0.3541141988023049 39.48169589895228, -0.3541142087136783 39.481686440098, -0.3533388434189747 39.481636531078145, -0.3533119269971919 39.481632044276274, -0.3532623640129965 39.48160551096506, -0.353233182273089 39.481584126377015, -0.3532115061249849 39.48157020975022, -0.3531905473768828 39.481555768941895, -0.3531768995278804 39.48155086365433, -0.3530782047286125 39.48152014816221, -0.3529833772044788 39.481491682759554, -0.352877225025723 39.48146142782213, -0.3527700070984505 39.481431689027225, -0.3526530223159736 39.481398934935264, -0.3526016015223274 39.481384610777134, -0.3525455825341187 39.48136892062084, -0.3521840150800965 39.48126852366409, -0.3524075946080711 39.48128307725523, -0.3524272233925733 39.48122839158669, -0.3524381688895383 39.48123098322717, -0.3524475087719513 39.48123299776426, -0.3524568486549404 39.48123501230062, -0.3524661987837293 39.48123675681029, -0.3524755489130244 39.48123850131925, -0.3524850254384184 39.48123997844793, -0.3524945019642554 39.48124145557587, -0.3525039853205864 39.48124275268571, -0.3525134720923234 39.481243959786184, -0.3525230818448902 39.48124498951496, -0.3525325822773025 39.48124583657926, -0.3525421988604489 39.481246686289175, -0.3525518256887657 39.48124726597234, -0.3525614525172865 39.48124784565471, -0.3525710861758891 39.481248245319, -0.3525807266645035 39.48124846496514, -0.3525903705681361 39.481248594601844, -0.3526000178867524 39.4812486342291, -0.3526096720352024 39.481248493838244, -0.3526193330134141 39.48124817342926, -0.3526288778411123 39.48124785037317, -0.352638549063792 39.481247259936616, -0.3526482202863526 39.481246669499235, -0.3526577821879811 39.48124589639747, -0.352667350919069 39.481244943277574, -0.3526769230647431 39.48124390014823, -0.352686382474496 39.481242764363195, -0.352695964864005 39.481241451206266, -0.3527054345174958 39.481240045393655, -0.3527147948496918 39.48123845691675, -0.3527242747467002 39.48123678107657, -0.3527335257571088 39.48123500993459, -0.3527428997469727 39.481233061420696, -0.3527521644153068 39.481230930242525, -0.3527614290831121 39.48122879906359, -0.3527705844293008 39.48122648522042, -0.352779743189585 39.481224081367834, -0.3527887926281453 39.48122149485104, -0.3527977293302733 39.48121881567871, -0.352806672861012 39.481215956488334, -0.3528186704483695 39.48121226600903, -0.3528280888229915 39.48120914737531, -0.3528373978755676 39.48120584607738, -0.3528465907768815 39.48120254213258, -0.3528557939210555 39.48119896816102, -0.3528648809139124 39.481195391542634, -0.3528738585845532 39.48119163226009, -0.3528828396687802 39.481187782968185, -0.3528915918657893 39.481183838374804, -0.3529003508908451 39.48117971376336, -0.3529089971790069 39.48117549649656, -0.3529175341447428 39.481171096565696, -0.3529259549590581 39.4811666939882, -0.3529343826012523 39.48116211139268, -0.3529425813561066 39.48115743349589, -0.3529507835243158 39.48115266558981, -0.3529587568051746 39.4811478023825, -0.3529667369137673 39.481142759157244, -0.3529744881349858 39.48113762063084, -0.3529821266191542 39.481132389449265, -0.352989768516566 39.48112706825845, -0.352997181526606 39.48112165176658, -0.3530044817995745 39.48111614261961, -0.3530116693354692 39.48111054081754, -0.3530187441342856 39.48110484636042, -0.3530257061960204 39.481099059248244, -0.3530325589349985 39.48109308947236, -0.3530391793723162 39.481087114404275, -0.3530456870725655 39.48108104668123, -0.3530520820357522 39.48107488630322, -0.3530583642618756 39.48106863327027, -0.3530645337509393 39.48106228758241, -0.3530704743527555 39.481055846593826, -0.3530763022175405 39.481049312950354, -0.3530820139310443 39.481042776660736, -0.3530874967573864 39.48103614507047, -0.3530928702609957 39.48102933081668, -0.3532031008203006 39.480912206896505, -0.3534305199405665 39.48107990288635, -0.354450622785053 39.48024884238425, -0.3550408448074138 39.4806837033742, -0.354292017977192 39.48129852249372, -0.3542345693837216 39.48170377472072))"
